Product_name,Description,Merchant_category,ImageURL,discount,Price,Price2,Deeplink
Cream Pashmina Stole with Heavy Studs for Women,,Root Category > Womens Fashion > Womens Clothing > Dupattas > Stoles & Shawls > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Famaze-3600-6301565-1-product.jpg,47%,699,1320,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fcream-pashmina-stole-with-heavy-studs-for-women-5651036.html%2F%3Futm_content%3DAM538FA11IN6QNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Royal,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Famaze-3600-1411565-1-product.jpg,48%,1399,2695,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Froyal-5651141.html%2F%3Futm_content%3DAM538FA08EJPENAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Ferozi Malai Lawn Printed Combination & Embroidery With Frill Kurta For Women,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Famaze-3600-2961565-1-product.jpg,48%,1499,2895,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fferozi-malai-lawn-printed-combination-embroidery-with-frill-kurta-for-women-5651692.html%2F%3Futm_content%3DAM538FA0HMRKYNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Black Pashmina Embellished Stole,,Root Category > Womens Fashion > Womens Clothing > Winter Clothing > Scarves & Mufflers,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Famaze-3600-9781565-1-product.jpg,47%,699,1320,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fblack-pashmina-embellished-stole-5651879.html%2F%3Futm_content%3DAM538FA1M8J1ENAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Yellow Pashmina Embellished Stole,,Root Category > Womens Fashion > Womens Clothing > Winter Clothing > Scarves & Mufflers,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Famaze-3600-4881565-1-product.jpg,47%,699,1320,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fyellow-pashmina-embellished-stole-5651884.html%2F%3Futm_content%3DAM538FA0T2AEANAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Golden Pashmina Embellished Stole,,Root Category > Womens Fashion > Womens Clothing > Winter Clothing > Scarves & Mufflers,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Famaze-3600-7881565-1-product.jpg,47%,699,1320,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fgolden-pashmina-embellished-stole-5651887.html%2F%3Futm_content%3DAM538FA1AXAJMNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Pink Malai Screen Printed Kurta with Contrast Front,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-1809465-1-product.jpg,47%,1199,2250,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fpink-malai-screen-printed-kurta-with-contrast-front-5649081.html%2F%3Futm_content%3DFA210FA0ARTX6NAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Green Crinckle Western Style Cowl Neck Short Dress,,Root Category > Womens Fashion > Womens Clothing > Dresses & Skirts > Dresses > Western Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-6919465-1-product.jpg,57%,799,1850,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fgreen-crinckle-western-style-cowl-neck-short-dress-5649196.html%2F%3Futm_content%3DFA210FA1572XMNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Black Kurta With Golden Buttons & Cross Neck Zipper,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-4449465-1-product.jpg,46%,999,1850,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fblack-kurta-with-golden-buttons-cross-neck-zipper-5649444.html%2F%3Futm_content%3DFA210FA0QHOAINAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Red Printed Malai Lawn Kurta With Printed & Solid Combination,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-2549465-1-product.jpg,43%,999,1750,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fred-printed-malai-lawn-kurta-with-printed-solid-combination-5649452.html%2F%3Futm_content%3DFA210FA0F6FSQNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Light Green Tunic With Printed & Solid Combination With Joining Lace,,Root Category > Womens Fashion > Womens Clothing > Tops > Tunics & Shirts > Tunics & Blouses,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-5849465-1-product.jpg,50%,999,1995,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Flight-green-tunic-with-printed-solid-combination-with-joining-lace-5649485.html%2F%3Futm_content%3DFA210FA0YTQRENAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Pink & Blue Malai Lawn Short Kurta With Joining Lace,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtis > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-8159465-1-product.jpg,55%,899,1995,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fpink-blue-malai-lawn-short-kurta-with-joining-lace-5649518.html%2F%3Futm_content%3DFA210FA1CKUU2NAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Purple Malai Lawn Kurta with Checkered Print at Placket & Zig-Zag Print On Daaman,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-7769465-1-product.jpg,38%,1399,2250,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fpurple-malai-lawn-kurta-with-checkered-print-at-placket-zig-zag-print-on-daaman-5649677.html%2F%3Futm_content%3DFA210FA1A99KQNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Red Malai Lawn Kurta With Contrast Screen Printed Front & Wooden Buttons,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-5379465-1-product.jpg,47%,1199,2250,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fred-malai-lawn-kurta-with-contrast-screen-printed-front-wooden-buttons-5649735.html%2F%3Futm_content%3DFA210FA0W107UNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Pink Malai Lawn Short Kurta With Motif Embroidery At Front,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-6379465-1-product.jpg,46%,999,1850,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fpink-malai-lawn-short-kurta-with-motif-embroidery-at-front-5649736.html%2F%3Futm_content%3DFA210FA11ZC9MNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Black Malai Lawn Kurta With Front Print & Pompom Lace,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-3220565-1-product.jpg,46%,1099,2050,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fblack-malai-lawn-kurta-with-front-print-pompom-lace-5650223.html%2F%3Futm_content%3DFA210FA0J6A1ENAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Pink Lawn Kurta With Yellow Borders and Pocket,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-6740565-1-product.jpg,47%,999,1895,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fpink-lawn-kurta-with-yellow-borders-and-pocket-5650476.html%2F%3Futm_content%3DFA210FA144QJ6NAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Yellow Lawn Kurta With Blue Borders and Pocket,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-5050565-1-product.jpg,47%,999,1895,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fyellow-lawn-kurta-with-blue-borders-and-pocket-5650505.html%2F%3Futm_content%3DFA210FA0U2IEQNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Purple Lawn Kurta With Pink Borders and Pocket,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-5250565-1-product.jpg,47%,999,1895,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fpurple-lawn-kurta-with-pink-borders-and-pocket-5650525.html%2F%3Futm_content%3DFA210FA0V9DMANAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Blue Malai Lawn Poncho Style Top,,Root Category > Womens Fashion > Womens Clothing > Tops > Tunics & Shirts > Tunics & Blouses,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-0070565-1-product.jpg,47%,999,1895,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fblue-malai-lawn-poncho-style-top-5650700.html%2F%3Futm_content%3DFA210FA00F4HENAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Fuschia Malai Lawn Kurta With Front Print & Pompom Lace,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-3770565-1-product.jpg,46%,1099,2050,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Ffuschia-malai-lawn-kurta-with-front-print-pompom-lace-5650773.html%2F%3Futm_content%3DFA210FA0MG5V6NAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Pink Printed Chiffon Western Style Long Sleeve Kurta,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-5041565-1-product.jpg,42%,1099,1895,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fpink-printed-chiffon-western-style-long-sleeve-kurta-5651405.html%2F%3Futm_content%3DFA210FA0U0KYQNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Beige Stretch Textured Jersey Western Style Cowl Neck Tunic,,Root Category > Womens Fashion > Womens Clothing > Tops > Tunics & Shirts > Tunics & Blouses,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-9141565-1-product.jpg,43%,999,1750,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fbeige-stretch-textured-jersey-western-style-cowl-neck-tunic-5651419.html%2F%3Futm_content%3DFA210FA1IFCRMNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Olive Green & Maroon Malai Lawn Short Kurta With An Embroidered Front & Back Cross Stitch,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-4741565-1-product.jpg,46%,1099,2050,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Folive-green-maroon-malai-lawn-short-kurta-with-an-embroidered-front-back-cross-stitch-5651474.html%2F%3Futm_content%3DFA210FA0S8A5ENAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Purple Malai Lawn Kurta With Marlboro Check Print,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-7069465-1-product.jpg,42%,1099,1895,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fpurple-malai-lawn-kurta-with-marlboro-check-print-5649607.html%2F%3Futm_content%3DFA210FA1638CANAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Green & Pink Malai Lawn Short Kurta With Motif Embroidery At Front,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtis > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-1469465-1-product.jpg,46%,999,1850,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fgreen-pink-malai-lawn-short-kurta-with-motif-embroidery-at-front-5649641.html%2F%3Futm_content%3DFA210FA08QYGQNAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Peach Combo Lawn Stylish Kurta,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-1079465-1-product.jpg,45%,1099,1995,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fpeach-combo-lawn-stylish-kurta-5649701.html%2F%3Futm_content%3DFA210FA06FD7ENAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Navy Printed Stretch Jersey Stylish Tunic,,Root Category > Womens Fashion > Womens Clothing > Tops > Tunics & Shirts > Tunics & Blouses,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-0341565-1-product.jpg,37%,1099,1750,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fnavy-printed-stretch-jersey-stylish-tunic-5651430.html%2F%3Futm_content%3DFA210FA0217J6NAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
Yellow Malai Lawn Kurta With Print & Solid Combination,,Root Category > Womens Fashion > Womens Clothing > Kurtas & Shalwar Kameez > Kurtas > Pakistani & Traditional Clothing,http://marketing.net.daraz.pk/ts/i3801839/tsv?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fstatic.daraz.pk%2Fp%2Ffashion-cafe-3600-7351565-1-product.jpg,43%,1199,2095,http://marketing.net.daraz.pk/ts/i3801839/tsc?tst=!!TIME_STAMP!!&amc=aff.Darazpk.50307.58698.23912&rmd=3&trg=https%3A%2F%2Fwww.daraz.pk%2Fyellow-malai-lawn-kurta-with-print-solid-combination-5651537.html%2F%3Futm_content%3DFA210FA17RP1ENAFAMZ%26utm_source%3Dingenious%26utm_medium%3Daffiliation%26utm_campaign%3D%23%7BPARTNER_ID%7D%26utm_term%3D%23%7BADMEDIA_ID%7D%2520-%2520%23%7BADMEDIA_NAME%7D
